# This file was produced by bcftools stats (1.9+htslib-1.9) and can be plotted using plot-vcfstats.
# The command line was:	bcftools stats  -v --samples-file /cromwell_root/fc-47de7dae-e8e6-429c-b760-b4ba49136eee/resources/1kgp/SAS.txt /cromwell_root/fc-51aefb1c-4e8e-4dcb-a59c-62e318ea351a/b14e0395-8e39-458e-a5bf-709b72022f9c/subset_vcf_sample_list/cd133cfa-595e-4c25-b121-dae643c7f243/call-bgzip_bcftools_index/20201028_CCDG_14151_B01_GRM_WGS_2020-08-05_chr19.recalibrated_variants.pass.singleton.SAS_singleton.vcf.gz
#
# Definition of sets:
# ID	[2]id	[3]tab-separated file names
ID	0	/cromwell_root/fc-51aefb1c-4e8e-4dcb-a59c-62e318ea351a/b14e0395-8e39-458e-a5bf-709b72022f9c/subset_vcf_sample_list/cd133cfa-595e-4c25-b121-dae643c7f243/call-bgzip_bcftools_index/20201028_CCDG_14151_B01_GRM_WGS_2020-08-05_chr19.recalibrated_variants.pass.singleton.SAS_singleton.vcf.gz
# SN, Summary numbers:
#   number of records   .. number of data rows in the VCF
#   number of no-ALTs   .. reference-only sites, ALT is either "." or identical to REF
#   number of SNPs      .. number of rows with a SNP
#   number of MNPs      .. number of rows with a MNP, such as CC>TT
#   number of indels    .. number of rows with an indel
#   number of others    .. number of rows with other type, for example a symbolic allele or
#                          a complex substitution, such as ACT>TCGA
#   number of multiallelic sites     .. number of rows with multiple alternate alleles
#   number of multiallelic SNP sites .. number of rows with multiple alternate alleles, all SNPs
# 
#   Note that rows containing multiple types will be counted multiple times, in each
#   counter. For example, a row with a SNP and an indel increments both the SNP and
#   the indel counter.
# 
# SN	[2]id	[3]key	[4]value
SN	0	number of samples:	516
SN	0	number of records:	2529616
SN	0	number of no-ALTs:	0
SN	0	number of SNPs:	2324725
SN	0	number of MNPs:	0
SN	0	number of indels:	242433
SN	0	number of others:	58108
SN	0	number of multiallelic sites:	215281
SN	0	number of multiallelic SNP sites:	81721
# TSTV, transitions/transversions:
# TSTV	[2]id	[3]ts	[4]tv	[5]ts/tv	[6]ts (1st ALT)	[7]tv (1st ALT)	[8]ts/tv (1st ALT)
TSTV	0	1620180	752255	2.15	1581665	709161	2.23
# SiS, Singleton stats:
# SiS	[2]id	[3]allele count	[4]number of SNPs	[5]number of transitions	[6]number of transversions	[7]number of indels	[8]repeat-consistent	[9]repeat-inconsistent	[10]not applicable
SiS	0	1	318692	220144	98548	43352	0	0	43352
# AF, Stats by non-reference allele frequency:
# AF	[2]id	[3]allele frequency	[4]number of SNPs	[5]number of transitions	[6]number of transversions	[7]number of indels	[8]repeat-consistent	[9]repeat-inconsistent	[10]not applicable
AF	0	0.000000	2017739	1380392	637347	244259	0	0	244259
AF	0	0.001938	63018	42760	20258	22388	0	0	22388
AF	0	0.003876	28008	18858	9150	11613	0	0	11613
AF	0	0.005814	17794	11873	5921	7779	0	0	7779
AF	0	0.007752	12554	8426	4128	5819	0	0	5819
AF	0	0.009690	9468	6176	3292	4550	0	0	4550
AF	0	0.011628	7297	4833	2464	3854	0	0	3854
AF	0	0.013566	6298	4107	2191	3204	0	0	3204
AF	0	0.015504	5485	3660	1825	2825	0	0	2825
AF	0	0.017442	4791	3154	1637	2420	0	0	2420
AF	0	0.019380	4034	2649	1385	2113	0	0	2113
AF	0	0.021318	3571	2374	1197	1934	0	0	1934
AF	0	0.023256	3419	2260	1159	1778	0	0	1778
AF	0	0.025194	2901	1956	945	1705	0	0	1705
AF	0	0.027132	2731	1819	912	1540	0	0	1540
AF	0	0.029070	2687	1774	913	1433	0	0	1433
AF	0	0.031008	2222	1480	742	1290	0	0	1290
AF	0	0.032946	2026	1327	699	1216	0	0	1216
AF	0	0.034884	2060	1372	688	1147	0	0	1147
AF	0	0.036822	2143	1462	681	1039	0	0	1039
AF	0	0.038760	1963	1298	665	1008	0	0	1008
AF	0	0.040698	1666	1085	581	993	0	0	993
AF	0	0.042636	1950	1313	637	1003	0	0	1003
AF	0	0.044574	1799	1203	596	906	0	0	906
AF	0	0.046512	1633	1084	549	838	0	0	838
AF	0	0.048450	1352	880	472	806	0	0	806
AF	0	0.050388	1254	852	402	751	0	0	751
AF	0	0.052326	1333	881	452	767	0	0	767
AF	0	0.054264	1445	968	477	680	0	0	680
AF	0	0.056202	1250	849	401	659	0	0	659
AF	0	0.058140	1381	903	478	607	0	0	607
AF	0	0.060078	1242	844	398	649	0	0	649
AF	0	0.062016	1074	710	364	586	0	0	586
AF	0	0.063953	1002	668	334	637	0	0	637
AF	0	0.065891	1052	717	335	572	0	0	572
AF	0	0.067829	1214	807	407	619	0	0	619
AF	0	0.069767	1383	921	462	559	0	0	559
AF	0	0.071705	1096	744	352	563	0	0	563
AF	0	0.073643	987	696	291	519	0	0	519
