# This file was produced by bcftools stats (1.9+htslib-1.9) and can be plotted using plot-vcfstats.
# The command line was:	bcftools stats  -v --samples-file /cromwell_root/fc-47de7dae-e8e6-429c-b760-b4ba49136eee/resources/1kgp/MXL.txt /cromwell_root/fc-51aefb1c-4e8e-4dcb-a59c-62e318ea351a/c4a97e42-c1bb-4123-b29f-6008493acb09/subset_vcf_sample_list/b7f01cea-44bb-4e98-a545-450aa8f73ce6/call-bgzip_bcftools_index/1kgp.chr22.recalibrated.snp_indel.pass.singleton.MXL_singleton.vcf.gz
#
# Definition of sets:
# ID	[2]id	[3]tab-separated file names
ID	0	/cromwell_root/fc-51aefb1c-4e8e-4dcb-a59c-62e318ea351a/c4a97e42-c1bb-4123-b29f-6008493acb09/subset_vcf_sample_list/b7f01cea-44bb-4e98-a545-450aa8f73ce6/call-bgzip_bcftools_index/1kgp.chr22.recalibrated.snp_indel.pass.singleton.MXL_singleton.vcf.gz
# SN, Summary numbers:
#   number of records   .. number of data rows in the VCF
#   number of no-ALTs   .. reference-only sites, ALT is either "." or identical to REF
#   number of SNPs      .. number of rows with a SNP
#   number of MNPs      .. number of rows with a MNP, such as CC>TT
#   number of indels    .. number of rows with an indel
#   number of others    .. number of rows with other type, for example a symbolic allele or
#                          a complex substitution, such as ACT>TCGA
#   number of multiallelic sites     .. number of rows with multiple alternate alleles
#   number of multiallelic SNP sites .. number of rows with multiple alternate alleles, all SNPs
# 
#   Note that rows containing multiple types will be counted multiple times, in each
#   counter. For example, a row with a SNP and an indel increments both the SNP and
#   the indel counter.
# 
# SN	[2]id	[3]key	[4]value
SN	0	number of samples:	65
SN	0	number of records:	2069354
SN	0	number of no-ALTs:	0
SN	0	number of SNPs:	1907119
SN	0	number of MNPs:	0
SN	0	number of indels:	191755
SN	0	number of others:	40973
SN	0	number of multiallelic sites:	271856
SN	0	number of multiallelic SNP sites:	186349
# TSTV, transitions/transversions:
# TSTV	[2]id	[3]ts	[4]tv	[5]ts/tv	[6]ts (1st ALT)	[7]tv (1st ALT)	[8]ts/tv (1st ALT)
TSTV	0	1258209	739296	1.70	1175938	638954	1.84
# SiS, Singleton stats:
# SiS	[2]id	[3]allele count	[4]number of SNPs	[5]number of transitions	[6]number of transversions	[7]number of indels	[8]repeat-consistent	[9]repeat-inconsistent	[10]not applicable
SiS	0	1	102525	62454	40071	19485	0	0	19485
# AF, Stats by non-reference allele frequency:
# AF	[2]id	[3]allele frequency	[4]number of SNPs	[5]number of transitions	[6]number of transversions	[7]number of indels	[8]repeat-consistent	[9]repeat-inconsistent	[10]not applicable
AF	0	0.000000	1812802	1140460	672342	226180	0	0	226180
AF	0	0.010000	27649	16219	11430	7040	0	0	7040
AF	0	0.020000	14214	8327	5887	4030	0	0	4030
AF	0	0.030000	15835	9647	6188	4681	0	0	4681
AF	0	0.040000	6359	3875	2484	1919	0	0	1919
AF	0	0.050000	4973	3116	1857	1467	0	0	1467
AF	0	0.060000	6894	4453	2441	2328	0	0	2328
AF	0	0.070000	3489	2282	1207	1102	0	0	1102
AF	0	0.080000	5307	3267	2040	1209	0	0	1209
AF	0	0.090000	5279	3467	1812	1597	0	0	1597
AF	0	0.100000	3537	2242	1295	924	0	0	924
AF	0	0.110000	2184	1426	758	725	0	0	725
AF	0	0.120000	4154	2770	1384	1340	0	0	1340
AF	0	0.130000	2299	1505	794	696	0	0	696
AF	0	0.140000	1948	1291	657	604	0	0	604
AF	0	0.150000	4204	2764	1440	1131	0	0	1131
AF	0	0.160000	1807	1172	635	513	0	0	513
AF	0	0.170000	1551	1023	528	539	0	0	539
AF	0	0.180000	1667	1107	560	507	0	0	507
AF	0	0.190000	2859	1924	935	883	0	0	883
AF	0	0.200000	1484	944	540	428	0	0	428
AF	0	0.210000	1315	865	450	391	0	0	391
AF	0	0.220000	2123	1404	719	646	0	0	646
AF	0	0.230000	1131	733	398	353	0	0	353
AF	0	0.240000	1100	716	384	303	0	0	303
AF	0	0.250000	2330	1562	768	658	0	0	658
AF	0	0.260000	1105	731	374	290	0	0	290
AF	0	0.270000	1128	765	363	344	0	0	344
AF	0	0.280000	1984	1308	676	569	0	0	569
AF	0	0.290000	973	657	316	294	0	0	294
AF	0	0.300000	912	588	324	323	0	0	323
AF	0	0.310000	2136	1416	720	542	0	0	542
AF	0	0.320000	1032	688	344	263	0	0	263
AF	0	0.330000	1107	731	376	298	0	0	298
AF	0	0.340000	1192	787	405	286	0	0	286
AF	0	0.350000	2131	1416	715	468	0	0	468
AF	0	0.360000	1075	724	351	262	0	0	262
AF	0	0.370000	775	503	272	218	0	0	218
AF	0	0.380000	1740	1159	581	391	0	0	391
