# This file was produced by bcftools stats (1.9+htslib-1.9) and can be plotted using plot-vcfstats.
# The command line was:	bcftools stats  -v --samples-file /cromwell_root/fc-47de7dae-e8e6-429c-b760-b4ba49136eee/resources/1kgp/CHS.txt /cromwell_root/fc-51aefb1c-4e8e-4dcb-a59c-62e318ea351a/f4e04b51-bb89-45f9-8254-331685d2872d/subset_vcf_sample_list/dd35f93f-03d3-460a-b1f7-c71451bd8420/call-bgzip_bcftools_index/1kgp.chrX.recalibrated.snp_indel.pass.singleton.CHS_singleton.vcf.gz
#
# Definition of sets:
# ID	[2]id	[3]tab-separated file names
ID	0	/cromwell_root/fc-51aefb1c-4e8e-4dcb-a59c-62e318ea351a/f4e04b51-bb89-45f9-8254-331685d2872d/subset_vcf_sample_list/dd35f93f-03d3-460a-b1f7-c71451bd8420/call-bgzip_bcftools_index/1kgp.chrX.recalibrated.snp_indel.pass.singleton.CHS_singleton.vcf.gz
# SN, Summary numbers:
#   number of records   .. number of data rows in the VCF
#   number of no-ALTs   .. reference-only sites, ALT is either "." or identical to REF
#   number of SNPs      .. number of rows with a SNP
#   number of MNPs      .. number of rows with a MNP, such as CC>TT
#   number of indels    .. number of rows with an indel
#   number of others    .. number of rows with other type, for example a symbolic allele or
#                          a complex substitution, such as ACT>TCGA
#   number of multiallelic sites     .. number of rows with multiple alternate alleles
#   number of multiallelic SNP sites .. number of rows with multiple alternate alleles, all SNPs
# 
#   Note that rows containing multiple types will be counted multiple times, in each
#   counter. For example, a row with a SNP and an indel increments both the SNP and
#   the indel counter.
# 
# SN	[2]id	[3]key	[4]value
SN	0	number of samples:	112
SN	0	number of records:	4710391
SN	0	number of no-ALTs:	0
SN	0	number of SNPs:	4349820
SN	0	number of MNPs:	0
SN	0	number of indels:	405256
SN	0	number of others:	57151
SN	0	number of multiallelic sites:	307788
SN	0	number of multiallelic SNP sites:	149997
# TSTV, transitions/transversions:
# TSTV	[2]id	[3]ts	[4]tv	[5]ts/tv	[6]ts (1st ALT)	[7]tv (1st ALT)	[8]ts/tv (1st ALT)
TSTV	0	2820749	1595093	1.77	2747096	1516530	1.81
# SiS, Singleton stats:
# SiS	[2]id	[3]allele count	[4]number of SNPs	[5]number of transitions	[6]number of transversions	[7]number of indels	[8]repeat-consistent	[9]repeat-inconsistent	[10]not applicable
SiS	0	1	209282	131637	77645	43155	0	0	43155
# AF, Stats by non-reference allele frequency:
# AF	[2]id	[3]allele frequency	[4]number of SNPs	[5]number of transitions	[6]number of transversions	[7]number of indels	[8]repeat-consistent	[9]repeat-inconsistent	[10]not applicable
AF	0	0.000000	4124890	2631792	1493098	502401	0	0	502401
AF	0	0.008929	61121	38302	22819	22457	0	0	22457
AF	0	0.017857	15208	9559	5649	7466	0	0	7466
AF	0	0.026786	17957	11537	6420	7803	0	0	7803
AF	0	0.035714	6865	4326	2539	3941	0	0	3941
AF	0	0.044643	9992	6388	3604	4602	0	0	4602
AF	0	0.053571	4217	2672	1545	2476	0	0	2476
AF	0	0.062500	6647	4279	2368	3079	0	0	3079
AF	0	0.071429	2968	1925	1043	1815	0	0	1815
AF	0	0.080357	5280	3443	1837	2525	0	0	2525
AF	0	0.089286	2911	1911	1000	1541	0	0	1541
AF	0	0.098214	4957	3268	1689	2130	0	0	2130
AF	0	0.107143	2469	1583	886	1267	0	0	1267
AF	0	0.116071	4770	3184	1586	1861	0	0	1861
AF	0	0.125000	2706	1820	886	1183	0	0	1183
AF	0	0.133929	3984	2601	1383	1594	0	0	1594
AF	0	0.142857	2029	1338	691	931	0	0	931
AF	0	0.151786	4016	2663	1353	1530	0	0	1530
AF	0	0.160714	2284	1486	798	912	0	0	912
AF	0	0.169643	3659	2403	1256	1348	0	0	1348
AF	0	0.178571	2053	1326	727	799	0	0	799
AF	0	0.187500	3516	2318	1198	1189	0	0	1189
AF	0	0.196429	1527	969	558	637	0	0	637
AF	0	0.205357	3020	1964	1056	1101	0	0	1101
AF	0	0.214286	1734	1132	602	650	0	0	650
AF	0	0.223214	3184	2098	1086	1099	0	0	1099
AF	0	0.232143	1453	994	459	591	0	0	591
AF	0	0.241071	2818	1934	884	940	0	0	940
AF	0	0.250000	1291	832	459	524	0	0	524
AF	0	0.258929	2637	1737	900	853	0	0	853
AF	0	0.267857	1290	839	451	520	0	0	520
AF	0	0.276786	2952	1937	1015	839	0	0	839
AF	0	0.285714	1301	862	439	447	0	0	447
AF	0	0.294643	2496	1622	874	719	0	0	719
AF	0	0.303571	1091	709	382	412	0	0	412
AF	0	0.312500	2040	1394	646	686	0	0	686
AF	0	0.321429	1079	714	365	378	0	0	378
