# This file was produced by bcftools stats (1.9+htslib-1.9) and can be plotted using plot-vcfstats.
# The command line was:	bcftools stats  -v --samples-file /cromwell_root/fc-47de7dae-e8e6-429c-b760-b4ba49136eee/resources/1kgp/IBS.txt /cromwell_root/fc-51aefb1c-4e8e-4dcb-a59c-62e318ea351a/afb3c06c-bd25-4025-a3cd-42052eb940d2/subset_vcf_sample_list/fe88b7de-ae63-45d2-8b7d-2c32382f60b0/call-bgzip_bcftools_index/20201028_CCDG_14151_B01_GRM_WGS_2020-08-05_chr3.recalibrated_variants.pass.singleton.IBS_singleton.vcf.gz
#
# Definition of sets:
# ID	[2]id	[3]tab-separated file names
ID	0	/cromwell_root/fc-51aefb1c-4e8e-4dcb-a59c-62e318ea351a/afb3c06c-bd25-4025-a3cd-42052eb940d2/subset_vcf_sample_list/fe88b7de-ae63-45d2-8b7d-2c32382f60b0/call-bgzip_bcftools_index/20201028_CCDG_14151_B01_GRM_WGS_2020-08-05_chr3.recalibrated_variants.pass.singleton.IBS_singleton.vcf.gz
# SN, Summary numbers:
#   number of records   .. number of data rows in the VCF
#   number of no-ALTs   .. reference-only sites, ALT is either "." or identical to REF
#   number of SNPs      .. number of rows with a SNP
#   number of MNPs      .. number of rows with a MNP, such as CC>TT
#   number of indels    .. number of rows with an indel
#   number of others    .. number of rows with other type, for example a symbolic allele or
#                          a complex substitution, such as ACT>TCGA
#   number of multiallelic sites     .. number of rows with multiple alternate alleles
#   number of multiallelic SNP sites .. number of rows with multiple alternate alleles, all SNPs
# 
#   Note that rows containing multiple types will be counted multiple times, in each
#   counter. For example, a row with a SNP and an indel increments both the SNP and
#   the indel counter.
# 
# SN	[2]id	[3]key	[4]value
SN	0	number of samples:	107
SN	0	number of records:	7949870
SN	0	number of no-ALTs:	0
SN	0	number of SNPs:	7420512
SN	0	number of MNPs:	0
SN	0	number of indels:	608671
SN	0	number of others:	102549
SN	0	number of multiallelic sites:	481439
SN	0	number of multiallelic SNP sites:	210188
# TSTV, transitions/transversions:
# TSTV	[2]id	[3]ts	[4]tv	[5]ts/tv	[6]ts (1st ALT)	[7]tv (1st ALT)	[8]ts/tv (1st ALT)
TSTV	0	4929408	2630173	1.87	4835609	2514169	1.92
# SiS, Singleton stats:
# SiS	[2]id	[3]allele count	[4]number of SNPs	[5]number of transitions	[6]number of transversions	[7]number of indels	[8]repeat-consistent	[9]repeat-inconsistent	[10]not applicable
SiS	0	1	389575	256961	132614	75337	0	0	75337
# AF, Stats by non-reference allele frequency:
# AF	[2]id	[3]allele frequency	[4]number of SNPs	[5]number of transitions	[6]number of transversions	[7]number of indels	[8]repeat-consistent	[9]repeat-inconsistent	[10]not applicable
AF	0	0.000000	6888511	4488216	2400295	707680	0	0	707680
AF	0	0.009346	87022	56404	30618	33848	0	0	33848
AF	0	0.018692	45718	29657	16061	18729	0	0	18729
AF	0	0.028037	32469	21088	11381	13334	0	0	13334
AF	0	0.037383	24466	15785	8681	9985	0	0	9985
AF	0	0.046729	21194	13943	7251	8243	0	0	8243
AF	0	0.056075	17995	11807	6188	6953	0	0	6953
AF	0	0.065421	15265	10112	5153	5960	0	0	5960
AF	0	0.074766	14243	9321	4922	5494	0	0	5494
AF	0	0.084112	13407	8838	4569	5022	0	0	5022
AF	0	0.093458	12864	8457	4407	4481	0	0	4481
AF	0	0.102804	12428	8184	4244	4347	0	0	4347
AF	0	0.112150	11550	7539	4011	3945	0	0	3945
AF	0	0.121495	10594	7018	3576	3629	0	0	3629
AF	0	0.130841	10396	6873	3523	3464	0	0	3464
AF	0	0.140187	9909	6548	3361	3118	0	0	3118
AF	0	0.149533	8761	5783	2978	3080	0	0	3080
AF	0	0.158879	8998	5975	3023	2989	0	0	2989
AF	0	0.168224	8566	5656	2910	2700	0	0	2700
AF	0	0.177570	7994	5334	2660	2655	0	0	2655
AF	0	0.186916	7926	5274	2652	2455	0	0	2455
AF	0	0.196262	6331	4100	2231	2192	0	0	2192
AF	0	0.205607	6553	4267	2286	2129	0	0	2129
AF	0	0.214953	6709	4405	2304	2044	0	0	2044
AF	0	0.224299	6419	4253	2166	2055	0	0	2055
AF	0	0.233645	6306	4124	2182	1945	0	0	1945
AF	0	0.242991	6216	4124	2092	1838	0	0	1838
AF	0	0.252336	5524	3659	1865	1765	0	0	1765
AF	0	0.261682	6110	4046	2064	1778	0	0	1778
AF	0	0.271028	5644	3732	1912	1735	0	0	1735
AF	0	0.280374	5252	3427	1825	1540	0	0	1540
AF	0	0.289720	5044	3268	1776	1500	0	0	1500
AF	0	0.299065	5082	3365	1717	1451	0	0	1451
AF	0	0.308411	4387	2891	1496	1316	0	0	1316
AF	0	0.317757	4565	2990	1575	1380	0	0	1380
AF	0	0.327103	4664	3109	1555	1373	0	0	1373
AF	0	0.336449	4602	3084	1518	1265	0	0	1265
AF	0	0.345794	4496	2986	1510	1233	0	0	1233
AF	0	0.355140	4172	2769	1403	1217	0	0	1217
AF	0	0.364486	4433	2942	1491	1196	0	0	1196
AF	0	0.373832	4741	3095	1646	1215	0	0	1215
AF	0	0.383178	4321	2867	1454	1143	0	0	1143
AF	0	0.392523	4620	3082	1538	1134	0	0	1134
AF	0	0.401869	3875	2543	1332	1038	0	0	1038
AF	0	0.411215	4021	2653	1368	1020	0	0	1020
AF	0	0.420561	4100	2661	1439	1006	0	0	1006
AF	0	0.429907	4106	2785	1321	1047	0	0	1047
AF	0	0.439252	3754	2484	1270	957	0	0	957
AF	0	0.448598	3623	2348	1275	957	0	0	957
