# This file was produced by bcftools stats (1.9+htslib-1.9) and can be plotted using plot-vcfstats.
# The command line was:	bcftools stats  -v --samples-file /cromwell_root/fc-47de7dae-e8e6-429c-b760-b4ba49136eee/resources/1kgp/MXL.txt /cromwell_root/fc-51aefb1c-4e8e-4dcb-a59c-62e318ea351a/b7da79a9-8978-4d7f-be52-36c34babaddd/subset_vcf_sample_list/dab0f1e6-a483-4657-ba92-b39003b4edeb/call-bgzip_bcftools_index/20201028_CCDG_14151_B01_GRM_WGS_2020-08-05_chr4.recalibrated_variants.pass.singleton.MXL_singleton.vcf.gz
#
# Definition of sets:
# ID	[2]id	[3]tab-separated file names
ID	0	/cromwell_root/fc-51aefb1c-4e8e-4dcb-a59c-62e318ea351a/b7da79a9-8978-4d7f-be52-36c34babaddd/subset_vcf_sample_list/dab0f1e6-a483-4657-ba92-b39003b4edeb/call-bgzip_bcftools_index/20201028_CCDG_14151_B01_GRM_WGS_2020-08-05_chr4.recalibrated_variants.pass.singleton.MXL_singleton.vcf.gz
# SN, Summary numbers:
#   number of records   .. number of data rows in the VCF
#   number of no-ALTs   .. reference-only sites, ALT is either "." or identical to REF
#   number of SNPs      .. number of rows with a SNP
#   number of MNPs      .. number of rows with a MNP, such as CC>TT
#   number of indels    .. number of rows with an indel
#   number of others    .. number of rows with other type, for example a symbolic allele or
#                          a complex substitution, such as ACT>TCGA
#   number of multiallelic sites     .. number of rows with multiple alternate alleles
#   number of multiallelic SNP sites .. number of rows with multiple alternate alleles, all SNPs
# 
#   Note that rows containing multiple types will be counted multiple times, in each
#   counter. For example, a row with a SNP and an indel increments both the SNP and
#   the indel counter.
# 
# SN	[2]id	[3]key	[4]value
SN	0	number of samples:	65
SN	0	number of records:	7855381
SN	0	number of no-ALTs:	0
SN	0	number of SNPs:	7320319
SN	0	number of MNPs:	0
SN	0	number of indels:	614577
SN	0	number of others:	108837
SN	0	number of multiallelic sites:	476002
SN	0	number of multiallelic SNP sites:	202658
# TSTV, transitions/transversions:
# TSTV	[2]id	[3]ts	[4]tv	[5]ts/tv	[6]ts (1st ALT)	[7]tv (1st ALT)	[8]ts/tv (1st ALT)
TSTV	0	4811754	2639526	1.82	4719667	2529068	1.87
# SiS, Singleton stats:
# SiS	[2]id	[3]allele count	[4]number of SNPs	[5]number of transitions	[6]number of transversions	[7]number of indels	[8]repeat-consistent	[9]repeat-inconsistent	[10]not applicable
SiS	0	1	355328	234391	120937	75583	0	0	75583
# AF, Stats by non-reference allele frequency:
# AF	[2]id	[3]allele frequency	[4]number of SNPs	[5]number of transitions	[6]number of transversions	[7]number of indels	[8]repeat-consistent	[9]repeat-inconsistent	[10]not applicable
AF	0	0.000000	6759148	4354893	2404255	705458	0	0	705458
AF	0	0.010000	85458	56320	29138	28566	0	0	28566
AF	0	0.020000	45402	29619	15783	17514	0	0	17514
AF	0	0.030000	50167	32722	17445	19734	0	0	19734
AF	0	0.040000	18721	12216	6505	7817	0	0	7817
AF	0	0.050000	16690	10867	5823	6567	0	0	6567
AF	0	0.060000	27934	18302	9632	9664	0	0	9664
AF	0	0.070000	12255	8059	4196	4858	0	0	4858
AF	0	0.080000	11226	7348	3878	4114	0	0	4114
AF	0	0.090000	19795	13103	6692	6816	0	0	6816
AF	0	0.100000	9798	6423	3375	3497	0	0	3497
AF	0	0.110000	8766	5780	2986	3346	0	0	3346
AF	0	0.120000	16406	10973	5433	5296	0	0	5296
AF	0	0.130000	7860	5178	2682	2751	0	0	2751
AF	0	0.140000	7764	5066	2698	2782	0	0	2782
AF	0	0.150000	15293	10156	5137	4649	0	0	4649
AF	0	0.160000	6687	4438	2249	2222	0	0	2222
AF	0	0.170000	6344	4209	2135	2257	0	0	2257
AF	0	0.180000	6459	4225	2234	2080	0	0	2080
AF	0	0.190000	12229	8124	4105	3756	0	0	3756
AF	0	0.200000	5757	3794	1963	1901	0	0	1901
AF	0	0.210000	5773	3847	1926	1898	0	0	1898
AF	0	0.220000	10946	7279	3667	3107	0	0	3107
AF	0	0.230000	5700	3829	1871	1683	0	0	1683
AF	0	0.240000	5115	3378	1737	1519	0	0	1519
AF	0	0.250000	9972	6574	3398	2708	0	0	2708
AF	0	0.260000	4856	3189	1667	1375	0	0	1375
AF	0	0.270000	4702	3154	1548	1399	0	0	1399
AF	0	0.280000	9034	6024	3010	2434	0	0	2434
AF	0	0.290000	4211	2806	1405	1291	0	0	1291
AF	0	0.300000	4677	3100	1577	1236	0	0	1236
AF	0	0.310000	8402	5599	2803	2258	0	0	2258
AF	0	0.320000	4152	2782	1370	1083	0	0	1083
AF	0	0.330000	3469	2286	1183	1116	0	0	1116
AF	0	0.340000	3818	2551	1267	1111	0	0	1111
AF	0	0.350000	6566	4312	2254	1799	0	0	1799
AF	0	0.360000	4174	2742	1432	1016	0	0	1016
