# This file was produced by bcftools stats (1.9+htslib-1.9) and can be plotted using plot-vcfstats.
# The command line was:	bcftools stats  /cromwell_root/fc-51aefb1c-4e8e-4dcb-a59c-62e318ea351a/a609674a-a76b-4fae-b93c-463e0d734479/subset_vcf_sample_list/88f001c1-0e97-4b1a-9344-7e38104e774b/call-bgzip_bcftools_index/20201028_CCDG_14151_B01_GRM_WGS_2020-08-05_chr11.recalibrated_variants.pass.singleton.vcf.gz
#
# Definition of sets:
# ID	[2]id	[3]tab-separated file names
ID	0	/cromwell_root/fc-51aefb1c-4e8e-4dcb-a59c-62e318ea351a/a609674a-a76b-4fae-b93c-463e0d734479/subset_vcf_sample_list/88f001c1-0e97-4b1a-9344-7e38104e774b/call-bgzip_bcftools_index/20201028_CCDG_14151_B01_GRM_WGS_2020-08-05_chr11.recalibrated_variants.pass.singleton.vcf.gz
# SN, Summary numbers:
#   number of records   .. number of data rows in the VCF
#   number of no-ALTs   .. reference-only sites, ALT is either "." or identical to REF
#   number of SNPs      .. number of rows with a SNP
#   number of MNPs      .. number of rows with a MNP, such as CC>TT
#   number of indels    .. number of rows with an indel
#   number of others    .. number of rows with other type, for example a symbolic allele or
#                          a complex substitution, such as ACT>TCGA
#   number of multiallelic sites     .. number of rows with multiple alternate alleles
#   number of multiallelic SNP sites .. number of rows with multiple alternate alleles, all SNPs
# 
#   Note that rows containing multiple types will be counted multiple times, in each
#   counter. For example, a row with a SNP and an indel increments both the SNP and
#   the indel counter.
# 
# SN	[2]id	[3]key	[4]value
SN	0	number of samples:	2598
SN	0	number of records:	5482719
SN	0	number of no-ALTs:	0
SN	0	number of SNPs:	5116032
SN	0	number of MNPs:	0
SN	0	number of indels:	421627
SN	0	number of others:	76242
SN	0	number of multiallelic sites:	337533
SN	0	number of multiallelic SNP sites:	147056
# TSTV, transitions/transversions:
# TSTV	[2]id	[3]ts	[4]tv	[5]ts/tv	[6]ts (1st ALT)	[7]tv (1st ALT)	[8]ts/tv (1st ALT)
TSTV	0	3421416	1791228	1.91	3354680	1712069	1.96
# SiS, Singleton stats:
# SiS	[2]id	[3]allele count	[4]number of SNPs	[5]number of transitions	[6]number of transversions	[7]number of indels	[8]repeat-consistent	[9]repeat-inconsistent	[10]not applicable
SiS	0	1	2647624	1705164	942460	147780	0	0	147780
# AF, Stats by non-reference allele frequency:
# AF	[2]id	[3]allele frequency	[4]number of SNPs	[5]number of transitions	[6]number of transversions	[7]number of indels	[8]repeat-consistent	[9]repeat-inconsistent	[10]not applicable
AF	0	0.000000	3213823	2087471	1126352	188529	0	0	188529
AF	0	0.000385	431293	292160	139133	60118	0	0	60118
AF	0	0.000770	200743	134587	66156	32895	0	0	32895
AF	0	0.001155	126074	84103	41971	22338	0	0	22338
AF	0	0.001540	89628	59668	29960	16992	0	0	16992
AF	0	0.001925	68331	45597	22734	13870	0	0	13870
AF	0	0.002309	55110	36542	18568	11675	0	0	11675
AF	0	0.002694	45930	30558	15372	9881	0	0	9881
AF	0	0.003079	39052	25957	13095	8634	0	0	8634
AF	0	0.003464	34198	22583	11615	7598	0	0	7598
AF	0	0.003849	29089	19241	9848	6838	0	0	6838
AF	0	0.004234	25842	17081	8761	6161	0	0	6161
AF	0	0.004619	23239	15470	7769	5669	0	0	5669
AF	0	0.005004	21021	13915	7106	5090	0	0	5090
AF	0	0.005389	19666	12958	6708	4778	0	0	4778
AF	0	0.005774	17825	11941	5884	4440	0	0	4440
AF	0	0.006159	16252	10867	5385	4180	0	0	4180
AF	0	0.006543	15048	9966	5082	3922	0	0	3922
AF	0	0.006928	15035	9935	5100	3772	0	0	3772
AF	0	0.007313	13453	8943	4510	3454	0	0	3454
AF	0	0.007698	12547	8241	4306	3388	0	0	3388
AF	0	0.008083	11587	7640	3947	3022	0	0	3022
AF	0	0.008468	10711	7127	3584	2829	0	0	2829
AF	0	0.008853	10395	6901	3494	2901	0	0	2901
AF	0	0.009238	10045	6658	3387	2705	0	0	2705
AF	0	0.009623	9713	6415	3298	2629	0	0	2629
AF	0	0.010008	9061	5975	3086	2424	0	0	2424
AF	0	0.010393	8733	5823	2910	2351	0	0	2351
AF	0	0.010778	8564	5627	2937	2249	0	0	2249
AF	0	0.011162	8042	5341	2701	2244	0	0	2244
AF	0	0.011547	7951	5216	2735	2120	0	0	2120
AF	0	0.011932	7009	4590	2419	2065	0	0	2065
AF	0	0.012317	6655	4472	2183	1923	0	0	1923
AF	0	0.012702	6301	4176	2125	1855	0	0	1855
AF	0	0.013087	6141	4018	2123	1798	0	0	1798
AF	0	0.013472	6127	3995	2132	1765	0	0	1765
AF	0	0.013857	5327	3548	1779	1637	0	0	1637
AF	0	0.014242	5415	3584	1831	1650	0	0	1650
AF	0	0.014627	5645	3712	1933	1592	0	0	1592
AF	0	0.015012	5307	3449	1858	1587	0	0	1587
AF	0	0.015396	4932	3250	1682	1528	0	0	1528
AF	0	0.015781	4914	3289	1625	1491	0	0	1491
AF	0	0.016166	4545	2974	1571	1366	0	0	1366
AF	0	0.016551	4405	2940	1465	1312	0	0	1312
AF	0	0.016936	3945	2578	1367	1419	0	0	1419
AF	0	0.017321	3810	2546	1264	1200	0	0	1200
AF	0	0.017706	3920	2610	1310	1222	0	0	1222
AF	0	0.018091	4093	2665	1428	1271	0	0	1271
AF	0	0.018476	3746	2463	1283	1139	0	0	1139
AF	0	0.018861	3725	2424	1301	1185	0	0	1185
AF	0	0.019246	3356	2193	1163	1081	0	0	1081
AF	0	0.019630	3382	2202	1180	1158	0	0	1158
AF	0	0.020015	3111	2082	1029	1086	0	0	1086
AF	0	0.020400	3096	2034	1062	1053	0	0	1053
AF	0	0.020785	3248	2169	1079	1018	0	0	1018
AF	0	0.021170	3009	2002	1007	1022	0	0	1022
AF	0	0.021555	2837	1906	931	1044	0	0	1044
AF	0	0.021940	2851	1927	924	958	0	0	958
AF	0	0.022325	2691	1779	912	951	0	0	951
AF	0	0.022710	2711	1796	915	926	0	0	926
AF	0	0.023095	2557	1735	822	902	0	0	902
AF	0	0.023480	3121	2000	1121	1013	0	0	1013
AF	0	0.023865	2992	1958	1034	906	0	0	906
AF	0	0.024249	2810	1838	972	920	0	0	920
AF	0	0.024634	2473	1655	818	861	0	0	861
AF	0	0.025019	2615	1712	903	885	0	0	885
AF	0	0.025404	2423	1658	765	835	0	0	835
AF	0	0.025789	2256	1498	758	839	0	0	839
AF	0	0.026174	2136	1415	721	796	0	0	796
AF	0	0.026559	2272	1466	806	760	0	0	760
AF	0	0.026944	1975	1260	715	709	0	0	709
AF	0	0.027329	2007	1317	690	768	0	0	768
AF	0	0.027714	1912	1288	624	699	0	0	699
AF	0	0.028099	2114	1431	683	730	0	0	730
AF	0	0.028483	2024	1395	629	705	0	0	705
AF	0	0.028868	1889	1225	664	706	0	0	706
AF	0	0.029253	1656	1091	565	744	0	0	744
AF	0	0.029638	1807	1169	638	698	0	0	698
AF	0	0.030023	1820	1235	585	672	0	0	672
AF	0	0.030408	1833	1215	618	677	0	0	677
AF	0	0.030793	1714	1143	571	624	0	0	624
AF	0	0.031178	1782	1184	598	561	0	0	561
AF	0	0.031563	1573	1044	529	606	0	0	606
AF	0	0.031948	1572	1053	519	600	0	0	600
AF	0	0.032333	1877	1237	640	627	0	0	627
